Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Volatility;Active Addresses Count;Transaction Volume;Transactions Count
2019-12-02;0.0159;0.0161;0.0151;0.0152;37150000.0;1030000000.0;66682069799.26;21100.0;0.75;8049;11080000.0;1039654
2019-12-03;0.0152;0.0155;0.0151;0.0152;95060000.0;1020000000.0;66682069766.28;21040.0;0.74;92989;7220000.0;1016055
2019-12-04;0.0152;0.0152;0.0140;0.0143;66069999.99999999;970000000.0;66682078662.47;19760.0;0.77;78622;17640000.0;1257733
2019-12-05;0.0143;0.0147;0.0142;0.0145;42750000.0;960000000.0;66682084428.61;20080.0;0.77;62458;6850000.0;1068515
2019-12-06;0.0145;0.0148;0.0143;0.0147;67510000.0;970000000.0;66682078556.93;20330.0;0.77;62768;7750000.0;1146219
2019-12-07;0.0147;0.0149;0.0145;0.0145;97150000.0;977000000.0;66682054681.82;20070.0;0.77;69372;9080000.0;1026550
2019-12-08;0.0145;0.0147;0.0143;0.0146;56820000.0;971000000.0;66682088595.35;20230.0;0.76;62703;8880000.0;963129
2019-12-09;0.0146;0.0148;0.0142;0.0144;57450000.0;967000000.0;66682057813.92;19840.0;0.76;77021;6280000.0;990726
2019-12-10;0.0144;0.0144;0.0140;0.0141;77730000.0;946000000.0;66682061924.47;19400.0;0.75;64967;7900000.0;884219
2019-12-11;0.0141;0.0143;0.0139;0.0141;48430000.0;941000000.0;66682083933.79;19030.0;0.75;223771;7730000.0;1248683
2019-12-12;0.0142;0.0143;0.0132;0.0138;41290000.0;923000000.0;66682081834.09;18740.0;0.75;72459;9110000.0;952744
2019-12-13;0.0138;0.0143;0.0136;0.0141;60540000.0;930000000.0;66682074270.49;19460.0;0.75;64023;7570000.0;97504
2019-12-14;0.0141;0.0148;0.0138;0.0138;50440000.0;948000000.0;66682051230.42;19140.0;0.74;76428;8580000.0;957445
2019-12-15;0.0138;0.0142;0.0137;0.0139;45860000.0;932000000.0;66682078918.26;19260.0;0.74;71488;8130000.000000001;1004303
2019-12-16;0.0139;0.0140;0.0130;0.0134;85830000.0;907000000.0;66682070374.65;18490.0;0.74;69689;8840000.0;1009675
2019-12-17;0.0133;0.0134;0.0122;0.0124;172000000.0;862000000.0;66682080803.19;17140.0;0.76;80303;9090000.0;92721
2019-12-18;0.0124;0.0137;0.0120;0.0134;101000000.0;853000000.0;66682095424.91;18500.0;0.81;65899;10580000.0;901923
2019-12-19;0.0134;0.0135;0.0127;0.0130;109000000.0;865000000.0;66682070906.76;17940.0;0.78;68553;13610000.0;972949
2019-12-20;0.0130;0.0135;0.0128;0.0134;39040000.0;879000000.0;66682084273.22;18530.0;0.79;102247;8810000.0;1031704
2019-12-21;0.0134;0.0135;0.0132;0.0135;118000000.0;890000000.0;66682073935.16;18660.0;0.79;62614;8680000.0;903303
2019-12-22;0.0135;0.0150;0.0135;0.0149;71730000.0;954000000.0;66682049901.39;20620.0;0.84;66434;24180000.0;888936
2019-12-23;0.0149;0.0153;0.0136;0.0138;111000000.0;964000000.0;66682066847.58;19050.0;0.85;73353;26480000.0;1158506
2019-12-24;0.0138;0.0138;0.0131;0.0135;60370000.0;904000000.0;66682086420.47;18640.0;0.83;71025;15080000.0;1597551
2019-12-25;0.0135;0.0136;0.0129;0.0132;47440000.0;884000000.0;66682063579.84;18230.0;0.79;65578;11610000.0;1412988
2019-12-26;0.0132;0.0139;0.0131;0.0133;63800000.0;893000000.0;66682089775.98;18420.0;0.78;65378;9580000.0;1300348
2019-12-27;0.0133;0.0134;0.0130;0.0132;246000000.0;879000000.0;66682096563.44;18250.0;0.73;67486;8590000.0;1153723
2019-12-28;0.0132;0.0137;0.0132;0.0135;120000000.0;892000000.0;66682089395.35;18630.0;0.71;64651;7480000.0;1731063
2019-12-29;0.0134;0.0139;0.0133;0.0137;50290000.0;904000000.0;66682064592.58;18960.0;0.71;67075;8920000.0;1368434
2019-12-30;0.0137;0.0139;0.0132;0.0133;129000000.0;892000000.0;66682084701.1;18290.0;0.71;64273;8850000.0;1368403
2019-12-31;0.0132;0.0135;0.0131;0.0133;40330000.0;881000000.0;66682085555.26;18290.0;0.7;6872;9090000.0;1430261
2020-01-01;0.0133;0.0134;0.0131;0.0132;51810000.0;884000000.0;66682094164.52;18190.0;0.69;67967;6350000.0;1319905
2020-01-02;0.0132;0.0132;0.0128;0.0128;39170000.0;868000000.0;66682066176.26;17680.0;0.68;67046;7050000.0;1125011
2020-01-03;0.0128;0.0135;0.0127;0.0134;58060000.0;882000000.0;66682092720.72;18520.0;0.71;73706;7750000.0;1049886
2020-01-04;0.0134;0.0135;0.0132;0.0134;44790000.0;892000000.0;66682055265.59;18550.0;0.68;68675;7130000.0;979002
2020-01-05;0.0134;0.0139;0.0134;0.0135;99310000.0;911000000.0;66682060081.83;18660.0;0.68;63496;10770000.0;976978
2020-01-06;0.0135;0.0147;0.0135;0.0147;96490000.0;940000000.0;66682085945.45;20130.0;0.75;67492;16520000.0;951817
2020-01-07;0.0147;0.0148;0.0141;0.0143;61360000.0;965000000.0;66682085928.77;19830.0;0.75;64129;10970000.0;853209
2020-01-08;0.0144;0.0147;0.0138;0.0140;131000000.0;954000000.0;66682090148.84;19390.0;0.75;6475;10780000.0;814207
2020-01-09;0.0140;0.0141;0.0137;0.0140;73710000.0;928000000.0;66682062776.26;19330.0;0.75;76234;7530000.0;886417
2020-01-10;0.0140;0.0149;0.0136;0.0146;51770000.0;949000000.0;66682089010.83;20240.0;0.77;64005;11920000.0;876009
2020-01-11;0.0147;0.0151;0.0145;0.0146;60160000.0;982000000.0;66682056128.22;20180.0;0.77;233739;9450000.0;1085125
2020-01-12;0.0146;0.0151;0.0144;0.0150;144000000.0;987000000.0;66682076035.98;20710.0;0.76;62371;9540000.0;881105
2020-01-13;0.0151;0.0151;0.0145;0.0146;81720000.0;979000000.0;66682075155.59;20280.0;0.77;64371;10070000.0;864325
2020-01-14;0.0146;0.0172;0.0146;0.0168;235000000.0;1060000000.0;66682052849.02;23170.0;0.9;85811;22560000.0;963372
2020-01-15;0.0167;0.0181;0.0161;0.0173;112000000.0;1150000000.0;66682089005.38;23890.0;0.91;70608;28830000.0;827114
2020-01-16;0.0173;0.0174;0.0161;0.0173;76880000.0;1110000000.0;66682084411.37;23730.0;0.89;64653;14290000.0;841255
2020-01-17;0.0173;0.0181;0.0170;0.0176;88110000.0;1170000000.0;66682086425.75;24450.0;0.85;83465;19930000.0;924606
2020-01-18;0.0175;0.0182;0.0172;0.0177;73830000.0;1180000000.0;66682060355.7;24460.0;0.82;87619;13200000.0;987244
2020-01-19;0.0176;0.0181;0.0160;0.0166;76830000.0;1140000000.0;66682060280.24;22950.0;0.84;65619;15170000.0;86114
2020-01-20;0.0166;0.0167;0.0161;0.0166;48920000.0;1100000000.0;66682071480.04;22960.0;0.83;84342;10460000.0;895256
2020-01-21;0.0166;0.0173;0.0165;0.0173;52940000.0;1130000000.0;66682076052.55;23860.0;0.84;6669;11280000.0;824455
2020-01-22;0.0173;0.0175;0.0170;0.0174;41630000.0;1150000000.0;66682080324.66;23860.0;0.78;79704;9280000.0;946288
2020-01-23;0.0174;0.0174;0.0159;0.0162;51350000.0;1100000000.0;66682065544.5;22380.0;0.77;83107;9270000.0;966343
2020-01-24;0.0162;0.0166;0.0156;0.0164;53500000.0;1080000000.0;66682052392.94;22600.0;0.76;92454;8840000.0;1048658
2020-01-25;0.0164;0.0164;0.0159;0.0161;45680000.0;1070000000.0000001;66682092486.73;22290.0;0.76;86798;6380000.0;888912
2020-01-26;0.0161;0.0168;0.0160;0.0168;50710000.0;1090000000.0;66682087718.18;23160.0;0.77;76846;8170000.0;83126
2020-01-27;0.0168;0.0173;0.0167;0.0171;62960000.0;1130000000.0;66682080551.08;23610.0;0.77;65834;10030000.0;1022327
2020-01-28;0.0171;0.0189;0.0171;0.0186;253000000.0;1200000000.0;66682077490.98;25670.0;0.81;67806;18750000.0;1296099
2020-01-29;0.0186;0.0198;0.0185;0.0186;151000000.0;1270000000.0;66682071290.45;25850.0;0.81;70899;20190000.0;1054677
2020-01-30;0.0186;0.0198;0.0177;0.0195;88200000.0;1250000000.0;66682057783.19;26990.0;0.81;79183;13770000.0;991575
2020-01-31;0.0195;0.0198;0.0181;0.0187;151000000.0;1250000000.0;66682071904.48;25880.0;0.83;68789;25840000.0;925773
2020-02-01;0.0187;0.0191;0.0184;0.0191;151000000.0;1250000000.0;66682055050.82;26320.0;0.83;70169;12380000.0;877172
2020-02-02;0.0191;0.0198;0.0185;0.0191;88820000.0;1290000000.0;66682070358.92;26420.0;0.81;70962;17420000.0;1003291
2020-02-03;0.0190;0.0197;0.0188;0.0192;118000000.0;1280000000.0;66682062476.39;26500.0;0.81;69437;14110000.0;988342
2020-02-04;0.0192;0.0195;0.0184;0.0192;114000000.0;1260000000.0;66682071887.44;26500.0;0.81;67166;20460000.0;964565
2020-02-05;0.0192;0.0208;0.0192;0.0208;146000000.0;1330000000.0;66682070990.08;28680.0;0.84;71725;31300000.0;857955
2020-02-06;0.0208;0.0235;0.0199;0.0227;220000000.0;1460000000.0;66682060381.79;31190.0;0.84;93446;59200000.0;813616
2020-02-07;0.0227;0.0238;0.0212;0.0220;252000000.0;1500000000.0;66682063515.57;30530.0;0.84;8909;78970000.0;816964
2020-02-08;0.0220;0.0225;0.0202;0.0218;119000000.0;1450000000.0;66682067528.6;30250.0;0.83;90271;28820000.0;847501
2020-02-09;0.0218;0.0227;0.0213;0.0221;173000000.0;1470000000.0;66682081136.44;30450.0;0.83;67316;22070000.0;792489
2020-02-10;0.0221;0.0224;0.0209;0.0222;243000000.0;1450000000.0;66682084777.53;30610.0;0.83;65777;25300000.0;725077
2020-02-11;0.0222;0.0231;0.0214;0.0228;97720000.0;1480000000.0;66682074956.01;31320.0;0.82;248064;37810000.0;956401
2020-02-12;0.0228;0.0243;0.0228;0.0240;130000000.0;1580000000.0;66682073296.01;33180.0;0.83;87759;35900000.0;773958
2020-02-13;0.0240;0.0260;0.0224;0.0239;621000000.0;1620000000.0;66682074288.64;33030.0;0.82;74496;42530000.0;800807
2020-02-14;0.0239;0.0269;0.0237;0.0264;570000000.0;1710000000.0;66682080949.31;36390.0;0.75;88241;52780000.0;842259
2020-02-15;0.0265;0.0267;0.0227;0.0236;297000000.0;1670000000.0;66682081769.45;32670.0;0.85;89779;33520000.000000004;872095
2020-02-16;0.0236;0.0248;0.0201;0.0223;339000000.0;1520000000.0;66682061621.58;30910.0;0.88;65215;34230000.0;858814
2020-02-17;0.0222;0.0225;0.0201;0.0218;252000000.0;1410000000.0;66682081505.2;29960.0;0.89;7082;28110000.0;822954
2020-02-18;0.0218;0.0230;0.0205;0.0227;125000000.0;1450000000.0;66682085133.02;31370.0;0.89;71372;23210000.0;811821
2020-02-19;0.0227;0.0230;0.0195;0.0202;205000000.0;1460000000.0;66682085138.94;28070.0;0.95;70338;24940000.0;804005
2020-02-20;0.0202;0.0206;0.0188;0.0198;109000000.0;1320000000.0;66682087757.71;27470.0;0.96;79151;25720000.0;900188
2020-02-21;0.0198;0.0205;0.0196;0.0202;91640000.0;1340000000.0;66682066503.47;27970.0;0.95;79806;15670000.0;968642
2020-02-22;0.0202;0.0203;0.0197;0.0201;157000000.0;1330000000.0;66682072401.69;27700.0;0.95;71856;10120000.0;1033950
2020-02-23;0.0200;0.0215;0.0200;0.0214;141000000.0;1390000000.0;66682072652.85;29500.0;0.94;6756;19720000.0;1033636
2020-02-24;0.0214;0.0214;0.0191;0.0199;162000000.0;1360000000.0;66682080583.51;26970.0;0.98;66083;17860000.0;911335
2020-02-25;0.0199;0.0200;0.0187;0.0189;190000000.0;1290000000.0;66682088352.07;26330.0;0.99;705;15320000.0;899503
2020-02-26;0.0189;0.0192;0.0156;0.0164;140000000.0;1130000000.0;66682081735.17;22770.0;1.09;71885;36670000.0;954334
2020-02-27;0.0163;0.0176;0.0158;0.0170;284000000.0;1130000000.0;66682085492.99;23420.0;1.1;69898;20590000.0;991721
2020-02-28;0.0170;0.0174;0.0161;0.0171;356000000.0;1120000000.0;66682070438.75;23740.0;1.05;72052;17930000.0;1147399
2020-02-29;0.0171;0.0174;0.0165;0.0166;52670000.0;1130000000.0;66682069087.6;22940.0;1.06;7551;17250000.0;920242
2020-03-01;0.0165;0.0171;0.0161;0.0164;120000000.0;1110000000.0;66682069400.11;22800.0;1.05;74053;10810000.0;924821
2020-03-02;0.0164;0.0179;0.0164;0.0176;93380000.0;1140000000.0;66682062852.75;24230.0;1.07;69655;14300000.0;897984
2020-03-03;0.0176;0.0176;0.0169;0.0172;51500000.0;1150000000.0;66682073073.02;23850.0;1.07;91726;12630000.0;1029720
2020-03-04;0.0172;0.0178;0.0170;0.0178;54060000.0;1160000000.0;66682084308.34;24480.0;1.07;78745;13690000.0;829177
2020-03-05;0.0178;0.0184;0.0177;0.0179;109000000.0;1210000000.0;66682070881.91;24650.0;1.07;70305;20290000.0;834303
2020-03-06;0.0179;0.0184;0.0179;0.0184;173000000.0;1210000000.0;66682071601.43;25330.0;1.08;68526;12990000.0;828095
2020-03-07;0.0184;0.0184;0.0165;0.0170;127000000.0;1180000000.0;66682066009.14;23560.0;1.07;78706;13180000.0;947973
2020-03-08;0.0170;0.0170;0.0145;0.0146;50460000.0;1080000000.0;66682089767.2;20750.0;1.1;74699;17420000.0;99121
2020-03-09;0.0147;0.0154;0.0140;0.0150;107000000.0;978000000.0;66682065548.18;20670.0;1.11;83086;24920000.0;948791
2020-03-10;0.0151;0.0154;0.0146;0.0151;45630000.0;1000000000.0;66682064737.27;20870.0;1.11;78769;11730000.0;982195
2020-03-11;0.0151;0.0153;0.0141;0.0149;106000000.0;987000000.0;66682056785.22;20570.0;1.11;262007;12520000.0;1326441
2020-03-12;0.0149;0.0150;0.00826;0.00849;336000000.0;746000000.0;66682090177.89;12160.0;1.81;81738;24460000.0;995773
2020-03-13;0.00854;0.0110;0.00695;0.0104;214000000.0;637000000.0;66682104085.21;14360.0;1.97;82841;42530000.0;1215888
2020-03-14;0.0103;0.0106;0.00953;0.00972;79200000.0;677000000.0;66682042077.3;13340.0;1.96;89226;14400000.0;1220785
2020-03-15;0.00974;0.0111;0.00959;0.0102;46470000.0;676000000.0;66682088181.1;14180.0;1.97;78367;11330000.0;1308938
2020-03-16;0.0102;0.0103;0.00850;0.00963;98070000.0;625000000.0;66682101107.88;13220.0;1.93;82779;16970000.0;1335207
2020-03-17;0.00967;0.0104;0.00949;0.0102;42890000.0;673000000.0;66682087789.06;14120.0;1.92;78113;13250000.0;1258713
2020-03-18;0.0101;0.0103;0.00964;0.0102;42540000.0;668000000.0;66682080943.06;14110.0;1.92;109677;13770000.0;1361680
2020-03-19;0.0103;0.0121;0.0101;0.0117;48940000.0;738000000.0;66682073827.44;16180.0;2;122003;18010000.0;1426769
2020-03-20;0.0117;0.0128;0.0102;0.0111;62470000.0;781000000.0;66682077283.55;15480.0;1.99;80204;16960000.0;1187717
2020-03-21;0.0113;0.0117;0.0107;0.0112;79010000.0;745000000.0;66682081807.44;15480.0;1.97;82878;14280000.0;1336616
2020-03-22;0.0112;0.0116;0.0102;0.0103;38910000.0;733000000.0;66682097266.11;14220.0;1.98;87518;11590000.0;1251521
2020-03-23;0.0103;0.0116;0.0101;0.0114;78370000.0;726000000.0;66682047728.47;15740.0;2.02;92076;15290000.0;1189161
2020-03-24;0.0115;0.0118;0.0112;0.0115;41240000.0;762000000.0;66682089512.27;15990.0;2.02;7676;13980000.0;1107849
2020-03-25;0.0115;0.0118;0.0111;0.0114;83770000.0;759000000.0;66682076383.14;15730.0;2;82732;12190000.0;1184565
2020-03-26;0.0115;0.0120;0.0113;0.0120;63590000.0;770000000.0;66682050665.28;16530.0;2;80047;13700000.0;1198673
2020-03-27;0.0120;0.0121;0.0110;0.0112;98210000.0;782000000.0;66682072919.42;15780.0;2.01;90716;11470000.0;1165005
2020-03-28;0.0112;0.0115;0.0107;0.0114;68930000.0;742000000.0;66682067818.85;15780.0;1.96;79217;12400000.0;1427551
2020-03-29;0.0114;0.0115;0.0107;0.0107;33040000.0;739000000.0;66682073167.49;14820.0;1.97;80073;10340000.0;1206968
2020-03-30;0.0107;0.0118;0.0106;0.0115;66530000.0;756000000.0;66682064602.73;15910.0;1.98;85319;42360000.0;1171665
2020-03-31;0.0115;0.0118;0.0114;0.0116;61360000.0;771000000.0;66682053940.08;16110.0;1.98;85853;17090000.0;1223342
2020-04-01;0.0116;0.0117;0.0111;0.0116;57790000.0;761000000.0;66682099610.89;16030.000000000002;1.98;89129;12310000.0;1116639
2020-04-02;0.0117;0.0126;0.0115;0.0120;64290000.00000001;790000000.0;66682078521.79;16540.0;1.97;85884;14520000.0;1111240
2020-04-03;0.0119;0.0122;0.0118;0.0120;69480000.0;797000000.0;66682050417.18;16490.0;1.97;106246;13570000.0;1203313
2020-04-04;0.0119;0.0122;0.0117;0.0120;36690000.0;795000000.0;66682070896.99;16530.0;1.96;149772;10890000.0;1305590
2020-04-05;0.0120;0.0128;0.0119;0.0126;68840000.0;822000000.0;66682093402.46;17380.0;1.97;147144;15180000.0;1220026
2020-04-06;0.0126;0.0138;0.0126;0.0138;193000000.0;879000000.0;66682098125.99;18970.0;2;147469;18070000.0;1160112
2020-04-07;0.0137;0.0141;0.0131;0.0133;163000000.0;913000000.0;66682078201.87;18320.0;1.98;142612;16469999.999999998;1224407
2020-04-08;0.0133;0.0138;0.0132;0.0138;385000000.0;906000000.0;66682084048.29;19030.0;1.93;114034;15770000.0;1228171
2020-04-09;0.0137;0.0138;0.0132;0.0135;200000000.0;903000000.0;66682065081.84;18650.0;1.93;104825;12350000.0;1109582
2020-04-10;0.0135;0.0135;0.0120;0.0125;119000000.0;841000000.0;66682067440.75;17200.0;1.94;122819;15600000.0;1160901
2020-04-11;0.0125;0.0128;0.0123;0.0125;178000000.0;841000000.0;66682067467.78;17300.0;1.94;310604;11120000.0;1488664
2020-04-12;0.0125;0.0133;0.0123;0.0127;127000000.0;850000000.0;66682050705.82;17760.0;1.21;13994;9790000.0;1537095
2020-04-13;0.0126;0.0127;0.0120;0.0126;75740000.0;825000000.0;66682072294.77;17460.0;1;127207;13540000.0;1336077
2020-04-14;0.0126;0.0128;0.0124;0.0125;36860000.0;840000000.0;66682051968.83;17250.0;0.98;139739;10550000.0;1239530
2020-04-15;0.0124;0.0126;0.0121;0.0122;56810000.0;829000000.0;66682048043.3;16840.0;0.98;124605;10570000.0;1281302
2020-04-16;0.0121;0.0133;0.0118;0.0130;64560000.0;848000000.0;66682048961.42;18090.0;0.98;130722;16810000.0;1252875
2020-04-17;0.0131;0.0131;0.0127;0.0130;33090000.000000004;861000000.0;66682083586.11;17970.0;0.97;124038;13170000.0;1207297
2020-04-18;0.0129;0.0135;0.0129;0.0134;33210000.0;879000000.0;66682048116.13;18550.0;0.98;113867;11330000.0;1229740
2020-04-19;0.0134;0.0134;0.0128;0.0129;63950000.0;876000000.0;66682075753.65;17950.0;0.87;244559;12120000.0;1461105
2020-04-20;0.0129;0.0132;0.0122;0.0124;34980000.0;855000000.0;66682095500.91;17190.0;0.87;339511;13010000.0;1654498
2020-04-21;0.0124;0.0128;0.0123;0.0125;128000000.0;837000000.0;66682078991.53;17340.0;0.87;376012;14770000.0;1911534
2020-04-22;0.0125;0.0132;0.0124;0.0130;56560000.0;854000000.0;66682062460.14;17950.0;0.82;356842;15750000.0;1755410
2020-04-23;0.0130;0.0139;0.0128;0.0137;41500000.0;889000000.0;66682046612.28;18830.0;0.76;296865;16690000.000000002;1459394
2020-04-24;0.0136;0.0144;0.0136;0.0139;52880000.0;938000000.0;66682067152.93;19270.0;0.76;278918;26400000.0;1373739
2020-04-25;0.0139;0.0143;0.0134;0.0140;88250000.0;932000000.0;66682055559.94;19270.0;0.76;260757;19950000.0;1368787
2020-04-26;0.0140;0.0143;0.0139;0.0143;66780000.0;939000000.0;66682075578.38;19700.0;0.75;271053;33700000.0;1371324
2020-04-27;0.0144;0.0146;0.0142;0.0145;71980000.0;963000000.0;66682094780.48;20070.0;0.71;248821;24800000.0;1322481
2020-04-28;0.0145;0.0154;0.0143;0.0153;82730000.0;993000000.0;66682070061.37;21190.0;0.73;277873;25310000.0;1699634
2020-04-29;0.0153;0.0166;0.0151;0.0162;146000000.0;1050000000.0;66682078141.63;22420.0;0.69;245239;37120000.0;1241158
2020-04-30;0.0162;0.0167;0.0150;0.0152;167000000.0;1050000000.0;66682064951.36;21110.0;0.72;189581;26680000.0;1365598
2020-05-01;0.0152;0.0164;0.0152;0.0158;83590000.0;1060000000.0;66682063877.05;21890.0;0.72;177891;25530000.0;1265982
2020-05-02;0.0158;0.0164;0.0157;0.0164;38310000.0;1070000000.0000001;66682071490.7;22580.0;0.73;127648;27920000.0;1167894
2020-05-03;0.0164;0.0166;0.0156;0.0160;36200000.0;1080000000.0;66682053721.54;22130.0;0.73;117522;22920000.0;1043638
2020-05-04;0.0160;0.0164;0.0151;0.0163;87630000.0;1060000000.0;66682063740.18;22480.0;0.73;102965;26870000.0;1057721
2020-05-05;0.0163;0.0167;0.0156;0.0159;332000000.0;1080000000.0;66682085274.27;21910.0;0.74;108354;92910000.0;1161981
2020-05-06;0.0159;0.0163;0.0157;0.0157;55710000.0;1070000000.0000001;66682069894.35;21790.0;0.74;99049;48400000.0;1126489
2020-05-07;0.0155;0.0162;0.0154;0.0161;106000000.0;1070000000.0000001;66682083473.09;22220.0;0.68;96979;49040000.0;1064098
2020-05-08;0.0161;0.0165;0.0159;0.0163;167000000.0;1080000000.0;66682064789.22;22580.0;0.67;91074;41520000.0;1050178
2020-05-09;0.0163;0.0166;0.0161;0.0161;82630000.0;1090000000.0;66682089541.97;22310.0;0.66;130542;38690000.0;1124919
2020-05-10;0.0161;0.0161;0.0129;0.0143;83180000.0;950000000.0;66682067211.04;19730.0;0.77;83419;43130000.0;1045698
2020-05-11;0.0143;0.0145;0.0132;0.0140;53410000.0;936000000.0;66682049280.6;19290.0;0.73;299928;49150000.0;1339443
2020-05-12;0.0140;0.0150;0.0139;0.0146;90140000.0;964000000.0;66682065893.65;20140.0;0.74;2041;37750000.0;1170240
2020-05-13;0.0146;0.0154;0.0145;0.0150;75070000.0;996000000.0;66682087300.91;20790.0;0.74;133766;36730000.0;1069054
2020-05-14;0.0150;0.0154;0.0148;0.0153;48340000.0;1010000000.0;66682072455.86;21150.0;0.74;185887;45420000.0;1162089
2020-05-15;0.0153;0.0154;0.0146;0.0149;85580000.0;1000000000.0;66682081576.94;20600.0;0.75;98386;52320000.0;1104089
2020-05-16;0.0149;0.0151;0.0148;0.0150;91260000.0;999000000.0;66682078890.53;20730.0;0.74;109173;34190000.0;1007154
2020-05-17;0.0149;0.0152;0.0149;0.0150;66300000.0;1000000000.0;66682062903.06;20720.0;0.71;82111;35500000.0;1106253
2020-05-18;0.0150;0.0156;0.0150;0.0154;72870000.0;1020000000.0;66682071441.64;21220.0;0.71;205805;86920000.0;1271818
2020-05-19;0.0154;0.0156;0.0151;0.0156;135000000.0;1020000000.0;66682080314.39;21510.0;0.7;230302;35160000.0;1157248
2020-05-20;0.0155;0.0155;0.0146;0.0150;47990000.0;1010000000.0;66682071214.29;20740.0;0.7;231279;35710000.0;1399493
2020-05-21;0.0150;0.0151;0.0138;0.0142;67950000.0;969000000.0;66682064312.16;19650.0;0.71;243764;20420000.0;1118356
2020-05-22;0.0142;0.0151;0.0141;0.0149;38330000.0;971000000.0;66682065746.89;20500.0;0.72;229082;55630000.0;1220422
2020-05-23;0.0148;0.0157;0.0148;0.0150;69440000.0;1010000000.0;66682077576.94;20730.0;0.71;184742;18760000.0;1194661
2020-05-24;0.0150;0.0153;0.0142;0.0142;41260000.0;992000000.0;66682051336.15;19940.0;0.72;197434;13740000.0;1212420
2020-05-25;0.0142;0.0148;0.0141;0.0147;70440000.0;966000000.0;66682091559.31;20350.0;0.73;199218;112000000.0;1215067
2020-05-26;0.0147;0.0148;0.0142;0.0146;52840000.0;970000000.0;66682051733.43;20140.0;0.73;185317;13270000.0;1031034
2020-05-27;0.0146;0.0150;0.0145;0.0147;55130000.0;980000000.0;66682079211.62;20290.0;0.74;19921;24700000.0;1008816
2020-05-28;0.0147;0.0152;0.0145;0.0151;33730000.0;989000000.0;66682091714.58;20930.0;0.72;183652;12540000.0;1253452
2020-05-29;0.0152;0.0154;0.0149;0.0150;104000000.0;1010000000.0;66682060431.13;20720.0;0.69;186032;13260000.0;1057713
2020-05-30;0.0150;0.0165;0.0149;0.0164;202000000.0;1050000000.0;66682054314.7;22530.0;0.7;152704;21140000.0;1003523
2020-05-31;0.0164;0.0172;0.0154;0.0158;61780000.0;1110000000.0;66682092137.48;21870.0;0.71;98298;30610000.0;908557
2020-06-01;0.0158;0.0171;0.0158;0.0171;167000000.0;1100000000.0;66682074978.51;23510.0;0.73;102738;51320000.0;952668
2020-06-02;0.0170;0.0175;0.0155;0.0164;64129999.99999999;1110000000.0;66682062957.22;22540.0;0.79;104619;21490000.0;928601
2020-06-03;0.0163;0.0169;0.0160;0.0169;43480000.0;1100000000.0;66682061458.82;23310.0;0.77;105052;30650000.0;966385
2020-06-04;0.0169;0.0173;0.0163;0.0169;47690000.0;1130000000.0;66682057845.7;23320.0;0.78;168028;39730000.0;1133530
