Date;Price (Open);Price (High);Price (Low);Price (Close);Real Volume;Circulating Marketcap;Circulating Supply;New Issuance;Active Addresses Count;Addresses with balance > $10M;Volatility;Addresses Count;Transaction Volume
2020-03-21;33.11;35.61;32.02;33.07;37570000.0;318000000.0;9492868.75;230000.0;10584;;1.67;60571;31160000.0
2020-03-22;32.93;35.55;29.06;29.46;17530000.0;309000000.0;9507343.75;210000.0;1083;;1.69;606747;22580000.0
2020-03-23;29.47;33.31;28.99;32.19;26810000.0;297000000.0;9521693.75;230000.0;10356;;1.73;607949;21740000.0
2020-03-24;32.37;33.27;31.91;32.86;12210000.0;311000000.0;9535856.25;240000.0;10321;;1.73;608129;42320000.0
2020-03-25;32.83;33.02;31.00;32.27;28660000.0;306000000.0;9550306.25;230000.0;1002;;1.72;608712;47150000.0
2020-03-26;32.43;32.61;31.28;32.58;17500000.0;304000000.0;9564668.75;230000.0;9374;;1.72;608164;46240000.0
2020-03-27;32.59;33.09;30.80;31.05;30940000.0;309000000.0;9578731.25;230000.0;10886;;1.71;607469;35690000.0
2020-03-28;30.95;31.01;29.07;30.44;19850000.0;288000000.0;9593181.25;220000.0;9349;;1.69;608064;27980000.0
2020-03-29;30.48;30.58;28.23;28.27;9270000.0;282000000.0;9607493.75;200000.0;9089;;1.7;608758;22430000.0
2020-03-30;28.26;31.61;28.23;30.60;20960000.0;291000000.0;9622043.75;220000.0;10184;;1.73;609369;29250000.0
2020-03-31;30.60;31.86;30.24;30.97;18280000.0;297000000.0;9636268.75;220000.0;9767;;1.72;609773;33820000.0
2020-04-01;31.01;31.74;29.84;31.40;18250000.0;296000000.0;9650931.25;220000.0;11285;;1.73;608797;24860000.0
2020-04-02;31.52;34.02;31.09;32.26;20860000.0;310000000.0;9665118.75;230000.0;9599;;1.71;609375;29130000.0
2020-04-03;32.19;33.29;31.65;32.70;21480000.0;316000000.0;9679456.25;230000.0;10206;;1.71;609883;26000000.0
2020-04-04;32.69;33.66;31.99;33.10;12060000.0;317000000.0;9693918.75;240000.0;9596;;1.71;610652;16510000.000000002
2020-04-05;33.18;33.43;31.91;32.55;13330000.0;319000000.0;9708193.75;240000.0;9297;;1.71;611062;16079999.999999998
2020-04-06;32.53;37.69;32.51;37.60;71690000.0;349000000.0;9722456.25;270000.0;11178;;1.79;611508;29750000.0
2020-04-07;37.54;38.47;35.39;36.45;53360000.0;361000000.0;9736756.25;260000.0;1032;;1.79;612159;43030000.0
2020-04-08;36.45;38.20;36.30;37.89;95570000.0;364000000.0;9750981.25;270000.0;11045;;1.72;612965;52550000.0
2020-04-09;37.84;42.16;37.65;40.80;107000000.0;389000000.0;9765518.75;300000.0;11674;;1.74;613543;72010000.0
2020-04-10;40.81;41.26;34.48;36.73;71510000.0;363000000.0;9779856.25;260000.0;11011;;1.77;614351;59240000.0
2020-04-11;36.76;37.58;35.36;36.26;55980000.0;357000000.0;9794256.25;260000.0;9914;;1.77;614924;29610000.0
2020-04-12;36.24;38.11;35.30;36.38;36430000.0;360000000.0;9808556.25;260000.0;10042;;1.22;615429;21820000.0
2020-04-13;36.26;36.31;34.72;35.84;23040000.0;347000000.0;9822693.75;260000.0;9978;;1.21;616076;26500000.0
2020-04-14;35.83;36.38;35.15;35.52;9760000.0;320000000.0;8941018.75;250000.0;9705;;1.16;616657;21060000.0
2020-04-15;35.40;36.24;34.80;35.08;18390000.0;318000000.0;8948206.25;250000.0;9668;;1.16;617222;25020000.0
2020-04-16;35.01;40.17;33.91;38.82;35550000.0;341000000.0;8955481.25;280000.0;1025;;1.19;617703;37070000.0
2020-04-17;38.85;41.44;38.12;40.58;13810000.0;352000000.0;8962606.25;290000.0;11863;;1.2;616141;24460000.0
2020-04-18;40.42;42.65;40.37;42.24;19710000.0;373000000.0;8969743.75;300000.0;10874;;1.07;616446;31300000.0
2020-04-19;42.24;47.60;41.69;46.49;66780000.0;404000000.0;8976881.25;330000.0;11485;;1.08;617157;47500000.0
2020-04-20;46.49;48.90;40.98;42.00;56980000.0;409000000.0;8984131.25;300000.0;11572;;1.15;617726;49710000.0
2020-04-21;41.96;43.50;40.76;42.16;102000000.0;380000000.0;8991125;300000.0;13091;;1.15;616455;41550000.0
2020-04-22;42.12;45.65;41.84;45.60;41650000.0;396000000.0;8998275;330000.0;22827;;1.1;607313;37830000.0
2020-04-23;45.60;46.69;43.80;44.58;29470000.0;406000000.0;9005443.75;310000.0;21077;;1.08;602205;45350000.0
2020-04-24;44.52;45.38;43.98;44.13;17070000.0;403000000.0;9012706.25;320000.0;35242;;1.08;581783;33490000.000000004
2020-04-25;44.12;45.93;43.41;44.74;30440000.0;403000000.0;9019737.5;320000.0;20898;;1.07;573855;24640000.0
2020-04-26;44.69;45.56;43.92;44.63;26750000.0;403000000.0;9026943.75;320000.0;19045;;1.07;56762;22650000.0
2020-04-27;44.96;45.07;42.45;44.55;28650000.0;397000000.0;9034168.75;320000.0;18058;;1.06;561902;28230000.0
2020-04-28;44.50;44.83;43.05;44.71;30210000.0;398000000.0;9041318.75;320000.0;1742;;1.05;556419;21520000.0
2020-04-29;44.74;48.00;44.64;47.14;65140000.0;416000000.0;9048462.5;330000.0;21368;;1.02;548421;61080000.0
2020-04-30;47.18;49.05;44.15;44.77;77440000.0;423000000.0;9055618.75;320000.0;206;;1.02;541325;65099999.99999999
2020-05-01;44.81;46.52;44.75;45.72;24160000.0;414000000.0;9062843.75;330000.0;20867;;1.02;53244;53500000.0
2020-05-02;45.67;46.85;45.10;46.56;11100000.0;415000000.0;9070037.5;330000.0;19865;;1.02;523727;29650000.0
2020-05-03;46.56;47.07;44.68;44.81;10230000.0;416000000.0;9077212.5;320000.0;19554;;1.03;515564;30260000.0
2020-05-04;44.85;44.96;42.31;44.03;24890000.0;396000000.0;9084350;310000.0;13547;;1.03;513233;49380000.0
2020-05-05;44.07;44.90;43.14;43.89;75380000.0;401000000.0;9091450;320000.0;10544;;1.04;513565;42490000.0
2020-05-06;43.89;44.98;42.53;42.64;15410000.0;400000000.0;9098693.75;310000.0;10868;;1.04;514046;42590000.0
2020-05-07;42.26;44.86;41.66;44.26;33460000.0;395000000.0;9105787.5;320000.0;11231;;0.92;514273;55560000.0
2020-05-08;44.26;47.60;43.49;46.81;73840000.0;414000000.0;9113037.5;340000.0;11551;;0.93;514666;42880000.0
2020-05-09;46.92;47.52;44.76;44.99;36280000.0;420000000.0;9120193.75;320000.0;1158;;0.94;514756;39660000.0
2020-05-10;45.01;45.05;38.69;40.94;35460000.0;378000000.0;9127306.25;290000.0;1166;;0.96;515028;44620000.0
2020-05-11;40.94;41.78;37.92;39.71;17130000.0;367000000.0;9134437.5;280000.0;11256;;0.9;515123;40720000.0
2020-05-12;39.70;42.92;39.58;42.23;29050000.0;381000000.0;9141568.75;300000.0;11389;;0.92;515582;50500000.0
2020-05-13;42.18;43.49;41.48;42.97;23960000.0;388000000.0;9148850;310000.0;11328;;0.92;515561;37380000.0
2020-05-14;42.97;43.61;42.03;43.18;17720000.0;393000000.0;9155962.5;310000.0;12134;;0.92;51548;45210000.0
2020-05-15;43.25;43.39;41.27;41.84;25190000.0;390000000.0;9163093.75;300000.0;11361;;0.92;515779;31730000.0
2020-05-16;41.87;42.93;41.56;42.53;29800000.0;390000000.0;9170262.5;310000.0;11649;;0.92;515977;24390000.0
2020-05-17;42.47;47.55;42.42;46.22;48930000.0;419000000.0;9177418.75;330000.0;13098;;0.9;516389;63110000.0
2020-05-18;46.26;49.62;46.20;48.03;56150000.0;444000000.0;9184556.25;340000.0;12999;;0.9;516314;104000000.0
2020-05-19;48.08;49.00;46.38;48.97;65840000.0;437000000.0;9191768.75;350000.0;11466;;0.89;516511;50080000.0
2020-05-20;48.98;50.45;46.57;48.36;31250000.0;451000000.0;9198943.75;350000.0;11734;;0.83;516896;58850000.0
2020-05-21;48.25;48.77;44.33;45.96;41140000.0;428000000.0;9206087.5;330000.0;11731;;0.77;516943;58090000.0
2020-05-22;45.87;48.40;45.36;47.74;20750000.0;435000000.0;9213281.25;340000.0;1068;;0.78;517112;52840000.0
2020-05-23;47.68;48.44;46.61;46.97;24270000.0;437000000.0;9220456.25;340000.0;10461;;0.73;516913;24300000.0
2020-05-24;46.90;47.85;44.93;45.00;15630000.0;430000000.0;9227618.75;320000.0;10167;;0.74;517077;34930000.0
2020-05-25;44.88;46.08;44.85;45.97;25200000.0;419000000.0;9234725;330000.0;1072;;0.74;517256;32930000.0
2020-05-26;45.94;46.19;44.15;44.83;25420000.0;418000000.0;9241975;320000.0;1199;;0.76;517279;53560000.0
2020-05-27;44.83;46.28;44.41;46.19;24770000.0;421000000.0;9249131.25;330000.0;11242;;0.76;51747;41290000.0
2020-05-28;46.17;47.80;45.73;47.73;13670000.0;431000000.0;9256206.25;340000.0;11138;;0.77;517701;41510000.0
2020-05-29;47.76;48.00;46.11;46.61;40210000.0;436000000.0;9263456.25;330000.0;10546;;0.76;518081;34270000.0
2020-05-30;46.60;56.37;46.19;54.52;152000000.0;479000000.0;9270593.75;400000.0;12861;1;0.88;517759;139000000.0
2020-05-31;54.51;55.62;50.62;51.43;34250000.0;496000000.0;9277800;370000.0;13007;;0.95;517914;97170000.0
2020-06-01;51.47;55.16;50.86;54.72;78610000.0;489000000.0;9284875;390000.0;12409;1;0.96;518158;54110000.0
2020-06-02;54.79;55.32;50.26;51.47;29600000.0;491000000.0;9292087.5;370000.0;12713;;0.99;5183;70710000.0
2020-06-03;51.46;52.96;50.54;52.66;20140000.0;479000000.0;9299231.25;380000.0;12072;;0.99;518463;71080000.0
2020-06-04;52.89;53.45;51.04;52.36;14190000.0;487000000.0;9306456.25;370000.0;13576;;0.99;519955;44960000.0
2020-06-05;52.23;54.37;51.97;52.65;18120000.0;497000000.0;9313618.75;380000.0;1624;;0.98;521081;72490000.0
2020-06-06;52.43;53.79;51.80;52.82;12350000.0;491000000.0;9320762.5;380000.0;14827;;0.97;521596;53660000.0
2020-06-07;52.81;53.12;50.64;52.24;12220000.0;484000000.0;9327862.5;370000.0;15674;;0.96;520707;51050000.0
2020-06-08;52.29;52.63;51.56;52.34;11220000.0;487000000.0;9335125;380000.0;13959;;0.94;521226;47970000.0
2020-06-09;52.62;53.36;51.01;52.02;13310000.0;486000000.0;9342268.75;370000.0;11901;;0.93;521497;47810000.0
2020-06-10;52.02;55.54;51.81;55.25;20710000.0;505000000.0;9349475;400000.0;13149;1;0.88;521923;56710000.0
2020-06-11;55.25;55.57;49.05;49.68;21940000.0;491000000.0;9356525;360000.0;12686;;0.92;522201;72070000.0
2020-06-12;49.58;52.47;48.18;51.62;39150000.0;477000000.0;9363750;370000.0;12362;;0.95;522376;53760000.0
2020-06-13;51.60;53.05;50.82;52.78;12680000.0;485000000.0;9370918.75;380000.0;10526;;0.96;52253;46230000.0
2020-06-14;52.86;52.89;50.53;51.02;22160000.0;483000000.0;9378050;370000.0;9321;;0.95;522592;39150000.0
2020-06-15;50.98;53.11;48.15;52.20;47470000.0;476000000.0;9385331.25;380000.0;10694;;0.94;522584;64489999.99999999
2020-06-16;52.22;53.79;51.76;52.97;26520000.0;496000000.0;9392431.25;380000.0;10438;;0.94;522921;51210000.0
2020-06-17;52.99;53.51;51.65;52.88;36690000.0;494000000.0;9399562.5;380000.0;1129;;0.91;522887;29770000.0
2020-06-18;52.91;53.32;51.16;51.92;29130000.0;494000000.0;9406793.75;370000.0;10587;;0.91;522619;35040000.0
2020-06-19;51.89;52.41;50.84;51.30;11880000.0;485000000.0;9413956.25;370000.0;10634;;0.91;522293;29540000.0
2020-06-20;51.31;51.65;50.39;51.40;10470000.0;481000000.0;9421093.75;370000.0;9985;;0.89;522524;31420000.0
2020-06-21;51.40;52.11;50.12;50.44;19860000.0;483000000.0;9428243.75;360000.0;9884;;0.88;522615;45050000.0
2020-06-22;50.43;53.67;50.26;53.56;26940000.0;495000000.0;9435312.5;380000.0;10846;;0.89;52249;71320000.0
2020-06-23;53.58;62.59;52.44;58.17;68710000.0;538000000.0;9442606.25;410000.0;14318;2;0.93;521656;71140000.0
2020-06-24;58.22;59.62;53.43;55.15;42200000.0;535000000.0;9449756.25;400000.0;10727;1;0.95;521932;135000000.0
2020-06-25;55.09;56.79;52.95;55.79;61690000.0;524000000.0;9457106.25;400000.0;10566;1;0.95;522136;60000000.0
2020-06-26;55.77;56.68;54.42;55.67;19650000.0;526000000.0;9464081.25;400000.0;10857;1;0.94;522498;52870000.0
2020-06-27;55.65;55.69;50.89;52.21;2089999999.9999998;513000000.0;9471275;370000.0;10511;;0.96;522806;57190000.0
2020-06-28;52.19;53.91;51.05;51.76;5250000000.0;501000000.0;9478443.75;370000.0;9671;;0.96;523072;73280000.0
2020-06-29;51.80;53.37;51.47;52.43;2150000000.0;491000000.0;9485575;370000.0;9296;;0.95;523311;81390000.0
2020-06-30;52.44;52.77;50.96;51.44;18950000.0;493000000.0;9492743.75;370000.0;9656;;0.74;523404;60050000.0
2020-07-01;51.41;52.51;51.15;51.89;17440000.0;492000000.0;9499918.75;370000.0;961;;0.72;523668;55430000.0
2020-07-02;51.87;53.69;49.70;51.21;27500000.0;493000000.0;9507112.5;360000.0;9694;;0.7;524116;59210000.0
2020-07-03;51.18;51.84;50.68;51.12;31040000.0;488000000.0;9514225;370000.0;9394;;0.68;524296;76800000.0
2020-07-04;51.08;51.84;50.65;51.44;21270000.0;487000000.0;9521387.5;370000.0;9032;;0.68;524476;65120000.00000001
2020-07-05;51.42;51.63;50.26;51.19;12490000.0;485000000.0;9528556.25;370000.0;10324;;0.68;52491;46690000.0
2020-07-06;51.26;55.89;51.18;55.59;23240000.0;512000000.0;9535700;400000.0;10425;1;0.72;525144;98020000.0
2020-07-07;55.53;55.92;53.61;55.02;26580000.0;522000000.0;9542818.75;390000.0;10031;1;0.72;525368;58380000.0
2020-07-08;55.11;58.79;54.26;57.94;26220000.0;549000000.0;9550012.5;420000.0;10665;1;0.76;525682;81030000.0
2020-07-09;57.96;58.85;55.57;56.88;31500000.0;545000000.0;9557231.25;410000.0;10644;1;0.76;525921;51730000.0
2020-07-10;56.87;56.89;54.10;56.07;24880000.0;530000000.0;9564381.25;400000.0;10558;1;0.73;526273;52320000.0
2020-07-11;56.07;56.67;54.99;55.84;32619999.999999996;533000000.0;9571531.25;400000.0;9693;1;0.64;526494;51960000.0
2020-07-12;55.82;61.07;55.77;58.68;77500000.0;557000000.0;9578687.5;420000.0;13643;1;0.66;523407;65250000.0
2020-07-13;58.72;63.91;58.55;61.25;74350000.0;592000000.0;9585781.25;440000.0;12133;4;0.65;523794;134000000.0
2020-07-14;61.21;63.01;58.88;62.03;28720000.0;583000000.0;9593000;440000.0;1035;4;0.65;523998;103000000.0
2020-07-15;62.01;63.14;60.42;61.08;39630000.0;594000000.0;9600081.25;440000.0;12006;4;0.64;522587;121000000.0
2020-07-16;61.11;61.66;57.07;59.07;27420000.0;569000000.0;9607325;420000.0;10207;3;0.66;523028;98300000.0
2020-07-17;59.06;60.33;57.85;59.51;29750000.0;568000000.0;9614481.25;430000.0;9556;3;0.66;52332;70730000.0
2020-07-18;59.46;59.86;58.07;59.07;20130000.0;566000000.0;9621656.25;420000.0;10066;3;0.65;52413;65680000.00000001
2020-07-19;59.07;59.51;56.82;58.43;20890000.0;558000000.0;9628793.75;420000.0;13925;2;0.66;52641;68600000.0
2020-07-20;58.48;58.56;56.87;57.09;13840000.0;557000000.0;9635981.25;410000.0;16075;1;0.65;528846;81550000.0
2020-07-21;57.06;62.66;56.91;62.48;47760000.0;585000000.0;9643168.75;450000.0;17406;4;0.72;530304;85730000.0
2020-07-22;62.48;64.87;60.89;64.45;30530000.0;603000000.0;9650312.5;460000.0;18784;5;0.7;532184;98640000.0
2020-07-23;64.43;65.12;62.93;63.55;20690000.0;616000000.0;9657531.25;460000.0;19802;5;0.65;534112;56850000.0
2020-07-24;63.57;64.78;61.76;63.11;25140000.0;609000000.0;9664681.25;450000.0;1867;5;0.62;535419;65140000.0
2020-07-25;63.10;66.15;62.98;65.87;21850000.0;621000000.0;9671812.5;470000.0;18996;5;0.62;53654;51220000.0
2020-07-26;65.78;67.59;63.83;66.16;26650000.0;635000000.0;9679006.25;470000.0;2014;5;0.63;537593;140000000.0
2020-07-27;66.21;72.51;66.18;70.89;50870000.0;670000000.0;9686137.5;510000.0;20775;6;0.66;538238;150000000.0
2020-07-28;71.02;73.36;68.47;70.72;108000000.0;690000000.0;9693206.25;510000.0;20605;6;0.61;53927;131000000.0
2020-07-29;70.79;74.37;70.29;72.18;61240000.0;705000000.0;9700462.5;520000.0;21307;8;0.62;540238;113000000.0
2020-07-30;72.16;72.61;69.61;70.52;66300000.0;689000000.0;9707612.5;510000.0;2148;6;0.62;541764;107000000.0
2020-07-31;70.62;75.29;70.48;75.08;43910000.0;707000000.0;9714850;540000.0;21313;9;0.63;543265;138000000.0
2020-08-01;75.00;95.02;74.06;89.44;236000000.0;822000000.0;9721956.25;660000.0;2574;11;0.83;544789;312000000.0
2020-08-02;89.51;91.35;73.58;84.29;174000000.0;826000000.0;9729243.75;600000.0;22233;10;0.93;545693;251000000.0
2020-08-03;84.25;85.74;81.41;82.38;76460000.0;819000000.0;9736375;590000.0;18808;9;0.91;546674;253000000.0
2020-08-04;82.42;85.35;80.29;85.00;34410000.0;809000000.0;9743550;600000.0;28076;11;0.91;548519;163000000.0
2020-08-05;84.96;98.30;84.95;97.31;99490000.0;891000000.0;9750631.25;700000.0;29236;11;0.96;55013;389000000.0
2020-08-06;97.59;102.86;92.15;96.77;134000000.0;948000000.0;9757762.5;690000.0;29659;11;1;551164;290000000.0
2020-08-07;96.83;97.71;87.57;94.55;69020000.0;921000000.0;9764968.75;680000.0;27924;11;1.02;552879;317000000.0
2020-08-08;94.52;99.30;91.84;97.14;62390000.0;934000000.0;9772093.75;700000.0;21378;12;1;553708;186000000.0
2020-08-09;97.07;97.39;89.67;91.98;40480000.0;917000000.0;9779262.5;660000.0;18922;12;1.03;554123;197000000.0
2020-08-10;92.07;95.63;87.94;89.04;70390000.0;901000000.0;9786437.5;630000.0;31756;11;1.02;556465;256000000.0
2020-08-11;89.08;90.11;78.82;80.88;142000000.0;827000000.0;9793587.5;580000.0;2888;8;1.08;558151;330000000.0
2020-08-12;80.89;84.92;76.17;83.56;147000000.0;795000000.0;9800662.5;600000.0;29159;9;1.1;559265;294000000.0
2020-08-13;83.38;88.13;77.44;87.57;56300000.0;804000000.0;9808187.5;620000.0;28282;10;1.1;560548;405000000.0
2020-08-14;87.54;87.91;83.03;85.14;51010000.0;837000000.0;9815068.75;610000.0;28696;10;1.1;56171;293000000.0
2020-08-15;85.13;88.63;83.82;85.14;91590000.0;844000000.0;9822256.25;610000.0;29401;10;1.09;563978;247000000.0
2020-08-16;85.19;86.43;81.12;85.36;53680000.0;830000000.0;9829381.25;610000.0;29203;10;1.09;565708;223000000.0
2020-08-17;85.37;90.32;82.89;86.86;170000000.0;849000000.0;9836543.75;620000.0;30226;10;1.07;566917;245000000.0
2020-08-18;86.86;88.96;82.18;83.25;58040000.0;848000000.0;9843693.75;600000.0;30983;9;1.09;568711;171000000.0
2020-08-19;83.28;84.54;72.87;76.32;31050000.0;781000000.0;9850837.5;550000.0;31075;8;1.11;57021;203000000.0
2020-08-20;76.34;80.14;75.55;78.96;42710000.0;769000000.0;9857962.5;560000.0;30848;8;1.11;571283;212000000.0
2020-08-21;78.95;81.53;73.19;73.55;44420000.0;766000000.0;9865225;530000.0;31188;7;1.12;572704;132000000.0
2020-08-22;73.51;77.95;71.49;76.94;41880000.0;734000000.0;9872375;550000.0;31899;8;1.15;574798;249000000.0
2020-08-23;76.94;84.54;74.31;84.43;59960000.0;783000000.0;9879456.25;600000.0;32151;8;1.15;575706;151000000.0
2020-08-24;84.42;84.71;78.91;80.30;47700000.0;805000000.0;9886762.5;570000.0;33853;8;1.18;577319;154000000.0
2020-08-25;80.34;82.56;71.22;73.00;90580000.0;755000000.0;9893887.5;530000.0;33606;7;1.22;578695;179000000.0
2020-08-26;73.00;77.09;72.91;75.05;95670000.0;744000000.0;9901081.25;540000.0;33071;8;1.22;579996;197000000.0
2020-08-27;75.06;75.56;70.63;72.14;194000000.0;723000000.0;9908193.75;510000.0;28916;7;1.23;580801;207000000.0
2020-08-28;72.11;77.20;70.95;76.26;42040000.0;743000000.0;9915400;540000.0;35272;8;1.24;580793;144000000.0
2020-08-29;76.28;80.81;74.99;78.78;34460000.0;771000000.0;9922562.5;570000.0;3407;8;1.25;582177;117000000.0
2020-08-30;78.69;82.46;78.02;81.11;89860000.0;796000000.0;9929762.5;580000.0;3382;8;1.23;583268;74310000.0
2020-08-31;81.16;81.66;77.26;78.34;68060000.0;788000000.0;9936906.25;570000.0;3433;8;1.22;5844;199000000.0
2020-09-01;78.34;86.01;77.55;83.26;107000000.0;812000000.0;9944050;600000.0;33604;9;1.05;585711;211000000.0
2020-09-02;83.21;84.68;72.10;75.96;108000000.0;776000000.0;9951262.5;550000.0;34629;8;1.08;587458;95620000.0
2020-09-03;76.00;76.40;51.12;57.00;72940000.0;668000000.0;9958443.75;410000.0;40197;3;1.18;589115;275000000.0
2020-09-04;57.08;61.66;54.19;59.75;224000000.0;585000000.0;9965550;430000.0;39538;3;1.26;590901;307000000.0
2020-09-05;59.72;60.85;51.50;55.96;29520000.0;560000000.0;9972762.5;390000.0;34782;3;1.3;592309;220000000.0
2020-09-06;55.80;60.25;54.56;58.97;40110000.0;570000000.0;9979912.5;420000.0;3917;3;1.29;594322;194000000.0
2020-09-07;58.90;63.13;55.20;61.93;43990000.0;587000000.0;9986981.25;440000.0;38968;4;1.3;595711;212000000.0
2020-09-08;61.92;64.28;56.78;58.57;35800000.0;606000000.0;9994187.5;420000.0;39073;3;1.3;597228;183000000.0
2020-09-09;58.64;61.42;57.37;59.95;15370000.0;598000000.0;10001475;430000.0;38214;4;1.32;598742;117000000.0
2020-09-10;59.96;62.83;59.77;62.06;47890000.0;614000000.0;10008600;440000.0;37783;4;1.29;599606;129000000.0
2020-09-11;62.09;63.85;58.72;63.36;43610000.0;614000000.0;10015806.25;450000.0;37749;5;1.28;600506;219000000.0
2020-09-12;63.36;66.98;62.04;65.65;68680000.0;644000000.0;10023012.5;470000.0;37872;6;1.29;601666;200000000.0
2020-09-13;65.68;66.29;61.03;62.49;19150000.0;638000000.0;10030137.5;440000.0;37079;4;1.29;602471;111000000.0
2020-09-14;62.57;64.28;60.87;63.28;43490000.0;630000000.0;10037362.5;460000.0;38388;5;1.27;603565;150000000.0
2020-09-15;63.28;65.00;58.72;59.40;35150000.0;624000000.0;10044512.5;420000.0;41289;3;1.28;604715;113000000.0
2020-09-16;59.39;59.44;56.95;58.38;33369999.999999996;584000000.0;10051593.75;420000.0;23835;3;1.3;605368;116000000.0
2020-09-17;58.37;60.02;57.39;59.65;13940000.0;591000000.0;10058818.75;430000.0;41191;3;1.29;606762;64519999.99999999
2020-09-18;59.56;59.97;57.07;57.88;22280000.0;590000000.0;10065987.5;410000.0;37653;3;1.27;607675;83430000.0
2020-09-19;57.89;59.31;57.46;57.92;21880000.0;586000000.0;10073100;410000.0;37493;3;1.27;60853;38760000.0
2020-09-20;57.95;58.15;55.20;57.61;14610000.0;574000000.0;10080275;420000.0;37258;3;1.25;609491;31350000.0
2020-09-21;57.60;58.51;51.54;51.55;18800000.0;550000000.0;10087493.75;370000.0;59499;2;1.27;5906;98590000.0
2020-09-22;51.63;54.05;51.16;53.35;11000000.0;533000000.0;10094618.75;380000.0;40924;2;1.26;589561;163000000.0
2020-09-23;53.34;53.88;50.39;51.84;20710000.0;528000000.0;10101812.5;370000.0;37222;2;1.22;590656;95850000.0
2020-09-24;51.83;55.34;51.20;55.16;23850000.0;542000000.0;10108956.25;400000.0;38348;3;1.21;591883;115000000.0
2020-09-25;55.15;56.04;53.42;54.82;11830000.0;553000000.0;10116181.25;390000.0;38345;3;1.21;592559;76270000.0
2020-09-26;54.88;56.86;54.04;56.21;16950000.0;560000000.0;10123300;400000.0;3767;3;1.21;594011;16830000.0
2020-09-27;56.21;56.94;53.74;55.56;27000000.0;559000000.0;10130462.5;400000.0;37684;3;1.19;59487;42390000.0
2020-09-28;55.62;58.42;55.55;56.20;42870000.0;578000000.0;10137600;400000.0;37364;3;1.17;595634;64040000.00000001
2020-09-29;56.16;62.16;55.99;61.30;149000000.0;598000000.0;10144756.25;440000.0;4041;4;1.22;59698;73990000.0
2020-09-30;61.26;64.67;59.53;64.18;18700000.0;623000000.0;10152037.5;460000.0;39326;6;1.22;597709;48030000.0
2020-10-01;64.16;68.52;62.01;64.66;145000000.0;664000000.0;10159193.75;460000.0;38517;6;1.22;598742;77310000.0
2020-10-02;64.60;66.53;58.47;63.93;36420000.0;635000000.0;10166337.5;460000.0;41562;6;1.18;59981;50670000.0
2020-10-03;63.88;63.93;60.50;60.74;30630000.0;637000000.0;10173437.5;440000.0;38752;4;0.81;601284;96060000.0
